agent_code,agent_dob,agent_doj,agent_status,agent_education,agent_age,agent_tenure_days,agent_persistency,last_6_month_submissions,average_premium,is_reinstated,prev_persistency,num_complaints,target_completion_perc,has_contacted_in_last_6_months
60418037,17-05-1985,14-03-2018,Active,Some College,35,841,0.95,54,2754,0,0,8,0.92,1
60497028,21-10-1994,25-06-2020,Active,Graduate,26,7,0.59,17,589,1,0.76,3,0.89,0
60442452,08-07-1994,14-12-2018,Active,High School,26,566,0.55,18,830,0,0,8,0.86,0
60419437,04-07-1977,24-03-2018,Active,Some College,43,831,1,57,934,0,0,4,0.86,1
60496654,31-08-1980,22-06-2020,Active,Graduate,40,10,0.8,47,1429,0,0,1,0.96,0
60485266,01-05-1987,17-01-2020,Active,High School,33,167,0.85,36,835,1,0.66,6,0.98,0
60459882,23-11-1982,04-06-2019,Active,High School,38,394,0.76,58,2658,0,0,7,0.96,0
60290101,02-10-1995,02-07-2014,Active,Graduate,25,2192,0.56,17,1216,0,0,8,0.85,0
60405727,08-06-1988,03-11-2017,Active,Lt High School,32,972,0.73,31,952,0,0,27,0.91,0
60421719,09-08-1987,29-04-2018,Active,Graduate,33,795,0.76,39,825,0,0,8,0.97,1
60441029,02-07-1986,28-11-2018,Active,Graduate,34,582,0.88,37,2195,0,0,8,0.96,0
60495146,01-01-1981,29-05-2020,Active,High School,40,33,0.97,43,1091,0,0,5,0.97,1
60468791,15-06-1982,20-08-2019,Active,High School,38,316,0.81,55,822,0,0,4,0.86,1
60485020,22-07-1979,14-01-2020,Active,Graduate,41,170,0.75,53,1040,0,0,8,0.88,0
60348369,27-03-1985,16-03-2016,Active,Some College,35,1569,0.73,50,1496,0,0,7,0.92,1
60495328,20-07-1967,31-05-2020,Active,High School,53,32,0.81,59,973,0,0,7,0.86,0
60453690,12-08-1983,21-03-2019,Active,High School,37,469,0.86,45,854,0,0,8,0.9,1
60389378,27-06-1967,19-05-2017,Active,Some College,53,1140,0.91,57,1077,0,0,7,0.87,0
60482507,30-03-1992,18-12-2019,Active,High School,28,197,0.64,26,1579,0,0,8,0.93,1
60497223,01-08-1974,27-06-2020,Active,High School,46,5,0.85,60,948,0,0,7,0.89,1
60416705,06-09-1992,25-02-2018,Active,Some College,28,858,0.56,39,735,0,0,8,0.75,1
60490868,15-07-1968,13-03-2020,Active,Graduate,52,111,0.8,56,1275,0,0,8,0.91,1
60084995,05-07-1983,29-11-2007,Active,Graduate,37,4640,0.71,53,1750,0,0,8,0.93,1
60455594,03-02-1976,09-04-2019,Active,Graduate,45,492,0.94,45,1427,0,0,8,0.91,0
60369652,09-05-1976,07-10-2016,Active,Some College,44,1406,0.74,54,1056,0,0,7,0.86,1
60495676,13-11-1973,10-06-2020,Active,Graduate,47,64,0.82,55,1080,0,0,8,0.93,1
60484968,25-07-1989,13-01-2020,Active,Lt High School,31,213,0.5,16,602,0,0,12,0.7,1
60440343,12-06-1989,23-11-2018,Active,High School,31,629,0.75,22,1186,0,0,8,0.87,0
60283389,18-08-1968,12-03-2014,Active,High School,52,2346,0.86,50,973,0,0,8,0.86,1
60499275,20-05-1995,20-07-2020,Active,Some College,25,14,0.59,27,914,0,0,7,0.86,0
60498738,05-06-1991,15-07-2020,Active,Some College,29,19,0.83,17,966,0,0,3,0.87,1
60490584,09-09-1972,10-03-2020,Active,High School,48,146,1,41,831,0,0,5,0.84,1
60445035,04-04-1992,09-01-2019,Active,Graduate,28,572,0.57,29,1658,0,0,6,0.91,0
60438568,22-02-1992,31-10-2018,Active,Some College,28,642,0.87,32,798,1,0.74,8,0.81,1
60456989,03-08-1981,06-05-2019,Active,Graduate,39,462,0.81,48,1090,0,0,8,0.95,1
60478577,15-11-1994,13-11-2019,Active,Lt High School,26,267,0.79,25,808,0,0,8,0.97,0
60499895,30-11-1988,26-07-2020,Active,Lt High School,32,11,0.54,39,803,1,0.74,7,0.73,0
60485250,20-09-1992,17-01-2020,Active,High School,28,202,0.82,37,5967,0,0,7,0.92,1
60407058,11-05-1980,22-11-2017,Active,High School,40,988,0.92,54,1340,1,0.71,8,0.96,1
60304443,14-04-1993,24-12-2014,Active,Graduate,27,2052,0.9,40,632,0,0,5,0.89,1
60251110,16-04-1981,26-02-2013,Active,High School,39,2718,0.81,58,1430,0,0,6,0.93,1
60460645,02-09-1980,13-06-2019,Active,Graduate,40,427,0.95,48,932,0,0,8,0.91,1
60237644,,23-08-2012,Active,Lt High School,36,2912,0.87,59,1558,0,0,30,0.88,1
60426468,12-09-1975,27-06-2018,Active,High School,45,778,0.8,53,197,1,0.81,6,0.86,0
60237641,,23-08-2012,Active,High School,36,2912,0.78,44,1035,0,0,8,0.94,1
60385223,26-04-1960,20-03-2017,Active,Some College,60,1242,0.89,60,1804,0,0,6,0.88,1
60249039,17-11-1971,30-01-2013,Active,Graduate,49,2738,0.73,47,1421,1,0.94,8,0.85,0
60496999,05-03-1980,25-06-2020,Active,High School,40,35,0.94,56,1876,0,0,8,0.92,1
60473792,12-04-1990,26-09-2019,Active,Lt High School,30,315,0.84,34,606,0,0,7,0.94,0
60478804,24-04-1983,15-11-2019,Active,High School,37,265,0.95,45,146,0,0,1,0.88,0
60297012,15-05-1975,23-09-2014,Active,High School,45,2144,0.86,47,103,0,0,6,0.93,0
60268067,02-01-1971,19-09-2013,Active,Some College,50,2513,0.84,50,1659,0,0,8,0.91,0
60501608,01-03-1978,11-08-2020,Active,Graduate,42,2,0.95,54,391,1,0.72,6,0.9,1
60477577,25-05-1990,31-10-2019,Active,Graduate,30,287,0.72,22,858,0,0,8,0.97,0
60501729,08-06-1975,12-08-2020,Active,High School,45,1,0.75,60,2133,0,0,7,0.93,1
60500855,01-01-1988,05-08-2020,Active,Lt High School,33,8,0.72,39,428,0,0,13,0.86,0
60460326,02-01-1987,10-06-2019,Active,Graduate,34,430,0.51,15,815,1,0.83,7,0.83,1
60455431,15-06-1975,31-03-2019,Active,High School,45,501,0.73,44,169,0,0,1,0.98,0
60469733,05-02-1981,27-08-2019,Active,Some College,40,352,0.78,49,423,0,0,1,0.8,1
60378097,03-06-1989,10-01-2017,Active,High School,31,1304,0.58,28,2013,0,0,8,0.85,1
60479370,13-06-1990,20-11-2019,Active,Graduate,30,260,0.71,27,4374,0,0,5,0.88,1
60488642,01-07-1995,22-02-2020,Active,High School,25,166,0.87,35,215,1,0.72,5,0.92,1
60432265,01-01-1995,27-08-2018,Active,Lt High School,26,714,0.66,15,402,0,0,10,0.85,1
60483331,26-08-1986,26-12-2019,Active,Graduate,34,228,0.74,16,243,0,0,8,0.98,0
60376197,,26-12-2016,Active,Graduate,36,1323,0.76,59,1688,0,0,8,0.81,1
60485612,08-09-1974,22-01-2020,Active,Some College,46,201,0.9,53,1527,0,0,7,0.95,1
60496753,21-03-1988,23-06-2020,Active,Graduate,32,48,0.62,23,378,1,0.9,3,0.94,0
60465474,15-05-1988,23-07-2019,Active,Some College,32,380,0.69,19,2590,0,0,8,0.88,0
60308200,08-03-1978,10-02-2015,Active,High School,42,2004,0.93,47,1276,1,0.81,7,0.92,1
60432746,25-08-1990,30-08-2018,Active,High School,30,707,0.76,16,1680,0,0,8,0.87,1
60434989,19-12-1978,24-09-2018,Active,High School,42,682,0.97,42,465,0,0,6,0.87,0
60387831,05-07-1984,27-04-2017,Active,High School,36,1204,0.74,55,274,0,0,4,0.94,1
60472378,12-04-1992,17-09-2019,Active,Lt High School,28,331,0.54,19,2017,0,0,12,0.88,1
60223375,08-05-1972,28-11-2011,Active,High School,48,3181,0.83,55,818,0,0,4,0.97,0
60450381,06-03-1978,21-02-2019,Active,Graduate,42,539,0.78,43,1065,0,0,8,0.8,0
60388085,21-06-1976,29-04-2017,Active,High School,44,1202,0.96,56,1114,1,0.93,8,0.83,0
60219895,30-08-1979,23-09-2011,Active,Graduate,41,3247,0.77,48,1548,0,0,5,0.88,0
60498480,01-06-1992,11-07-2020,Active,Lt High School,28,30,0.85,40,2479,0,0,12,0.97,1
60468528,20-08-1975,16-08-2019,Active,Some College,45,360,0.89,47,945,0,0,7,0.85,0
60481958,06-06-1989,12-12-2019,Active,High School,31,242,0.67,18,669,1,0.87,7,0.84,0
60238617,02-05-1987,31-08-2012,Active,Graduate,33,2901,0.52,18,891,0,0,8,0.84,1
60501014,27-03-1979,07-08-2020,Active,High School,41,31,0.73,42,10417,1,0.92,8,0.87,1
60448334,12-06-1989,04-02-2019,Active,Some College,31,581,0.68,16,1099,0,0,8,0.85,0
60302884,06-06-1971,30-11-2014,Active,Lt High School,49,2105,0.98,50,291,0,0,22,0.97,1
60468265,10-10-1984,14-08-2019,Active,Lt High School,36,387,0.75,45,785,0,0,13,0.83,0
60477123,19-03-1996,30-10-2019,Active,Lt High School,24,310,0.75,30,423,0,0,10,0.93,0
60477842,12-07-1986,05-11-2019,Active,High School,34,307,0.82,21,691,0,0,8,0.94,0
60393520,05-10-1980,29-06-2017,Active,High School,40,1166,0.73,49,424,0,0,8,0.88,1
60487370,10-05-1992,06-02-2020,Active,High School,28,214,0.54,31,724,0,0,7,0.67,0
60501789,22-04-1997,13-08-2020,Active,High School,23,25,0.84,17,1040,0,0,8,0.86,1
60498376,06-04-1987,10-07-2020,Active,Lt High School,33,59,0.6,30,6134,1,0.58,13,0.92,0
60357679,30-05-1990,27-06-2016,Active,High School,30,1530,0.88,23,2928,0,0,8,0.95,0
60237662,,23-08-2012,Active,High School,36,2934,0.91,57,1765,0,0,8,0.9,0
60260505,23-04-1986,05-07-2013,Active,Lt High School,34,2618,0.57,20,1540,0,0,22,0.94,0
60428282,15-09-1962,17-07-2018,Active,Some College,58,780,0.84,54,1092,0,0,8,0.88,0
60332717,02-07-1985,26-10-2015,Active,Some College,35,1779,0.91,43,2709,1,0.71,8,0.81,0
60487300,26-03-1979,05-02-2020,Active,Graduate,41,216,0.92,50,952,0,0,6,0.91,0
60193214,26-01-1984,19-11-2010,Active,Some College,37,3581,0.81,42,861,0,0,6,0.85,1
60464001,29-09-1994,05-07-2019,Active,Lt High School,26,431,0.79,32,1355,1,0.82,13,0.95,1
60396081,,24-07-2017,Active,Some College,36,1142,0.86,54,1560,0,0,8,0.83,1
60390872,15-02-1991,30-05-2017,Active,High School,30,1197,0.83,15,674,0,0,5,0.82,1
60439144,02-04-1980,07-11-2018,Active,High School,40,672,0.75,40,531,1,0.84,6,0.88,1
60286007,22-04-1992,25-04-2014,Active,Lt High School,28,2316,0.69,23,1967,0,0,10,0.98,1
60475657,05-08-1992,13-10-2019,Active,Graduate,28,319,0.85,40,590,0,0,8,0.92,0
60237656,,23-08-2012,Active,Lt High School,36,2926,0.75,58,1063,0,0,30,0.98,1
60498736,17-05-1993,15-07-2020,Active,Some College,27,43,0.79,36,1380,0,0,3,0.82,0
60484540,24-05-1995,07-01-2020,Active,High School,25,233,0.8,23,4646,0,0,8,0.9,1
60503247,10-05-1971,26-08-2020,Active,Some College,49,1,0.79,41,231,0,0,0,0.94,0
60478510,22-07-1982,13-11-2019,Active,Some College,38,286,0.88,43,673,1,0.98,8,0.95,1
60404986,30-03-1965,26-10-2017,Active,Graduate,55,1034,0.9,57,537,1,0.73,6,0.9,1
60460569,21-06-1998,12-06-2019,Active,Some College,22,440,0.85,29,1459,1,0.62,5,0.86,0
60483840,22-03-1983,28-12-2019,Active,Some College,37,241,0.9,56,854,0,0,4,0.91,1
60468564,04-02-1976,17-08-2019,Active,High School,45,384,0.82,49,547,0,0,6,0.84,1
60371715,01-12-1989,05-11-2016,Active,Some College,31,1399,0.63,17,808,0,0,8,0.95,0
60426779,07-05-1974,28-06-2018,Active,Some College,46,799,0.86,46,923,0,0,7,0.92,1
60486370,10-11-1982,28-01-2020,Active,Some College,38,220,0.95,54,768,0,0,8,0.94,1
60453557,01-06-1991,20-03-2019,Active,Some College,29,534,0.86,26,1793,0,0,7,0.86,1
60405945,,07-11-2017,Active,Graduate,36,1032,0.75,43,3474,1,0.74,8,0.87,1
60449310,17-12-1993,13-02-2019,Active,Graduate,27,575,0.85,24,1093,0,0,8,0.87,0
60459637,11-05-1999,31-05-2019,Active,Graduate,21,468,0.7,16,136,0,0,3,0.95,1
60499482,01-07-1998,22-07-2020,Active,Some College,22,50,0.78,37,1182,0,0,5,0.83,1
60445283,12-04-1982,14-01-2019,Active,High School,38,605,0.91,55,810,0,0,7,0.94,1
60501185,04-11-1988,07-08-2020,Active,Graduate,32,34,0.71,23,482,0,0,3,0.84,0
60456189,01-05-1974,26-04-2019,Active,Graduate,46,503,0.9,43,890,0,0,8,0.87,1
60435300,03-01-1988,26-09-2018,Active,Graduate,33,701,0.62,24,686,0,0,2,0.89,0
60458787,29-05-1983,27-05-2019,Active,Some College,37,458,0.72,48,809,0,0,8,0.81,1
60421300,01-02-1991,23-04-2018,Active,Some College,30,857,0.87,24,872,0,0,7,0.84,1
60459910,05-08-1994,04-06-2019,Active,Some College,26,450,0.7,17,2980,1,0.76,5,0.89,0
60485608,12-02-1977,22-01-2020,Active,Some College,44,218,0.9,59,1640,0,0,8,0.94,0
60500614,18-03-1976,31-07-2020,Active,High School,45,40,0.89,41,600,1,0.85,6,0.97,0
60475041,10-12-1994,04-10-2019,Active,Graduate,26,341,0.59,27,1770,0,0,8,0.96,0
60504667,14-01-1994,08-09-2020,Active,Lt High School,27,1,0.73,40,3302,0,0,10,0.85,1
60484784,26-11-1976,08-01-2020,Active,High School,44,245,0.9,44,1291,0,0,8,0.86,1
60427738,15-06-1967,10-07-2018,Active,Some College,53,792,0.93,47,1127,0,0,8,0.8,1
60421976,25-12-1969,04-05-2018,Active,High School,51,859,0.99,54,502,0,0,7,0.85,0
60492199,11-07-1979,23-04-2020,Active,High School,41,140,0.96,46,1110,0,0,8,0.89,0
60368931,03-04-1985,29-09-2016,Active,Lt High School,35,1442,0.84,50,662,0,0,15,0.94,1
60423612,15-08-1972,26-05-2018,Active,Graduate,48,838,0.86,54,1083,0,0,2,0.94,0
60485247,09-03-1982,17-01-2020,Active,High School,39,237,0.81,52,261,0,0,8,0.93,1
60208170,13-09-1978,17-05-2011,Active,Graduate,42,3404,0.89,48,4832,1,0.71,7,0.96,0
60450992,03-03-1979,25-02-2019,Active,Some College,42,562,0.84,41,655,0,0,8,0.81,0
60493388,01-01-1971,30-04-2020,Active,Some College,50,132,0.89,60,1532,0,0,6,0.95,1
60422080,19-05-1990,07-05-2018,Active,Some College,30,856,0.82,28,1988,1,0.52,8,0.86,0
60478344,21-11-1990,12-11-2019,Active,Lt High School,30,380,0.61,32,952,0,0,13,0.95,0
60339586,12-11-1975,30-12-2015,Active,High School,45,1793,0.84,58,300,0,0,5,0.85,1
60265862,02-04-1986,27-08-2013,Active,Lt High School,35,2648,0.75,52,999,0,0,17,0.83,0
60482288,13-12-1984,16-12-2019,Active,Graduate,36,347,0.81,58,401,0,0,8,0.82,1
60510267,14-06-1983,11-11-2020,Active,High School,37,16,0.76,54,1386,0,0,8,0.91,1
60472157,21-07-1994,14-09-2019,Active,High School,26,436,0.77,19,1126,0,0,8,0.91,1
60415214,03-04-1997,13-02-2018,Active,Some College,24,1014,0.8,26,588,0,0,7,0.88,1
60359803,15-08-1987,19-07-2016,Active,High School,33,1588,0.82,28,662,0,0,3,0.84,0
60369428,,30-09-2016,Active,Some College,36,1515,0.79,40,1496,0,0,8,0.8,1
60388565,20-02-1995,08-05-2017,Active,Graduate,26,1295,0.64,32,443,1,0.68,6,0.87,0
60369408,,30-09-2016,Active,High School,36,1498,0.83,51,1467,0,0,8,0.81,1
60306768,28-03-1976,24-01-2015,Active,High School,45,2113,0.96,53,581,0,0,7,0.83,1
60369423,,30-09-2016,Active,Some College,36,1498,0.9,51,1804,0,0,8,0.85,1
60509486,05-05-1973,22-10-2020,Active,Graduate,48,15,0.75,55,713,0,0,7,0.82,1
60506065,16-08-1978,19-09-2020,Active,Lt High School,42,48,0.88,57,299,0,0,13,0.97,1
60377948,22-06-1994,06-01-2017,Active,Graduate,26,1400,0.88,35,2068,0,0,8,0.92,1
60350847,14-07-1990,30-03-2016,Active,Lt High School,30,1682,0.64,24,1418,1,0.84,28,0.97,1
60427655,11-08-1982,09-07-2018,Active,High School,38,842,0.92,49,2487,0,0,8,0.86,0
60508556,17-12-1982,09-10-2020,Active,Graduate,38,19,0.92,45,1157,0,0,7,0.88,0
60474887,30-04-1985,30-09-2019,Active,Some College,36,394,0.97,59,694,0,0,8,0.95,0
60455523,25-01-1994,08-04-2019,Active,Graduate,27,569,0.69,27,1473,0,0,8,0.89,0
60500722,15-01-1991,04-08-2020,Active,Graduate,30,85,0.7,31,213,0,0,7,0.83,0
60472729,15-04-1961,18-09-2019,Active,High School,60,406,0.76,54,760,0,0,6,0.9,1
60481554,25-08-1979,07-12-2019,Active,Graduate,41,326,0.81,45,1052,0,0,6,0.98,1
60212023,16-06-1973,27-06-2011,Active,Lt High School,47,3411,0.89,40,1298,0,0,24,0.83,0
60488707,13-06-2000,22-02-2020,Active,Lt High School,20,239,0.87,36,347,0,0,6,0.96,0
60369584,,07-10-2016,Active,Lt High School,36,1472,0.8,41,1012,0,0,30,0.91,1
60369426,,30-09-2016,Active,High School,36,1479,0.93,49,1433,0,0,8,0.82,0
60404562,20-01-1992,21-10-2017,Active,High School,29,1094,0.58,15,2616,0,0,8,0.98,1
60483167,22-04-1994,24-12-2019,Active,High School,27,300,0.79,18,2875,0,0,6,0.98,1
60499415,15-05-1985,21-07-2020,Active,High School,35,87,0.77,50,538,1,0.94,8,0.9,1
60369380,,30-09-2016,Active,High School,36,1477,0.93,59,1127,0,0,8,0.83,1
60506293,29-10-1955,21-09-2020,Active,Graduate,65,25,0.82,49,5602,0,0,0,0.91,1
60461679,15-08-1995,21-06-2019,Active,Graduate,25,483,0.5,16,2355,0,0,8,0.83,1
60479131,14-01-1989,19-11-2019,Active,Some College,32,332,0.62,40,959,1,0.88,3,0.91,1
60506024,07-02-1997,19-09-2020,Active,Some College,24,69,0.89,18,813,1,0.77,8,0.84,1
60510965,13-06-1992,26-11-2020,Active,High School,28,1,0.58,17,499,1,0.85,5,0.89,1
60460912,30-03-1982,17-06-2019,Active,High School,39,529,0.99,47,6030,0,0,8,0.94,0
60475391,06-07-1975,11-10-2019,Active,Graduate,45,413,0.71,55,850,0,0,8,0.87,0
60510572,28-08-1992,19-11-2020,Active,High School,28,8,0.56,38,506,1,0.81,1,0.8,1
60487454,29-06-1994,07-02-2020,Active,Graduate,26,290,0.85,40,1364,0,0,8,0.94,1
60485829,15-05-2000,23-01-2020,Active,Graduate,21,305,0.63,33,1175,0,0,1,0.85,0
60510729,10-05-1983,21-11-2020,Active,High School,38,2,0.86,51,2733,0,0,3,0.82,1
60184548,15-08-1964,30-08-2010,Active,High School,56,3738,0.81,48,2468,1,0.79,4,0.94,1
60383032,21-01-1992,24-02-2017,Active,High School,29,1333,0.77,30,575,0,0,5,0.93,1
60218878,01-05-1971,14-09-2011,Active,Graduate,50,3323,0.95,53,910,0,0,7,0.81,1
60378193,30-05-1972,11-01-2017,Active,Some College,48,1377,0.78,51,579,0,0,8,0.82,0
60492175,09-04-1976,23-04-2020,Active,Graduate,45,179,0.77,42,2472,0,0,5,0.93,1
60311986,01-01-1974,25-03-2015,Active,High School,47,2035,0.9,59,1294,0,0,7,0.86,1
60507724,20-12-1995,30-09-2020,Active,Graduate,25,19,0.65,37,163,0,0,7,0.91,1
60498718,20-10-1995,15-07-2020,Active,Some College,25,114,0.84,32,1267,0,0,7,0.92,0
60411198,16-09-1976,28-12-2017,Active,Graduate,44,1044,0.85,44,626,0,0,3,0.87,1
60405934,,07-11-2017,Active,Some College,36,1095,0.88,59,639,0,0,7,0.93,1
60317028,27-04-1980,30-05-2015,Active,High School,41,1987,0.73,54,1288,0,0,7,0.86,0
60501237,29-06-1998,08-08-2020,Active,Some College,22,90,0.52,15,2330,0,0,6,0.81,1
60506655,10-06-1990,24-09-2020,Active,Lt High School,30,34,0.77,35,286,1,0.63,12,0.8,1
60484727,25-12-1986,07-01-2020,Active,Some College,34,295,0.85,39,142,0,0,8,0.84,1
60450404,24-04-1981,21-02-2019,Active,Graduate,40,615,0.85,53,1989,0,0,1,0.83,0
60480616,27-06-1958,28-11-2019,Active,Graduate,62,335,0.79,55,409,0,0,8,0.91,1
60506960,19-04-1988,26-09-2020,Active,Some College,33,32,0.55,24,138,1,0.62,3,0.92,0
60505131,05-07-1986,11-09-2020,Active,Some College,34,47,0.68,31,248,1,0.88,6,0.95,1
60504631,15-03-1993,08-09-2020,Active,Some College,28,38,0.85,40,3169,0,0,6,0.91,1
60457348,25-05-1997,10-05-2019,Active,Some College,23,525,0.77,29,2193,1,0.63,8,0.96,1
60482027,18-02-1983,12-12-2019,Active,High School,38,309,0.97,55,978,0,0,8,0.96,0
60465168,,19-07-2019,Active,High School,36,455,0.94,41,2272,1,0.99,8,0.92,1
60027932,08-08-1968,31-10-2005,Active,Some College,52,5464,0.87,48,1061,0,0,4,0.97,1
60368254,10-06-1981,27-09-2016,Active,Lt High School,39,1483,0.92,50,273,0,0,23,0.87,1
60413178,12-08-1992,22-01-2018,Active,Some College,28,1001,0.61,21,948,0,0,8,0.94,1
60498293,13-06-1981,09-07-2020,Active,Lt High School,39,97,0.7,55,744,0,0,12,0.88,1
60455186,08-07-1989,30-03-2019,Active,Lt High School,31,564,0.76,25,614,1,0.79,10,0.84,0
60453551,06-05-1988,20-03-2019,Active,High School,32,560,0.88,34,1469,0,0,8,0.91,1
60480893,09-01-1997,30-11-2019,Active,Lt High School,24,305,0.75,24,1587,1,0.81,7,0.95,0
60507631,13-10-1977,30-09-2020,Active,High School,43,0,0.86,45,503,0,0,1,0.9,1
60500233,22-05-1992,29-07-2020,Active,High School,28,63,0.71,23,225,0,0,5,0.8,1
60474954,03-02-1982,04-10-2019,Active,Some College,39,362,0.72,41,715,0,0,8,0.89,0
60505836,25-01-1984,18-09-2020,Active,High School,37,12,0.82,53,1015,0,0,1,0.88,1
60466244,08-08-1987,26-07-2019,Active,High School,33,423,0.76,26,189,0,0,8,0.84,1
60452213,12-11-1988,07-03-2019,Active,Graduate,32,564,0.71,24,1810,0,0,7,0.9,1
60444846,04-12-1983,07-01-2019,Active,Some College,37,623,0.92,43,1269,1,0.92,8,0.93,0
60426835,06-02-2000,28-06-2018,Active,Some College,21,816,0.54,22,1888,0,0,6,0.84,1
60460673,01-09-1989,13-06-2019,Active,Some College,31,466,0.87,15,833,0,0,7,0.8,1
60505373,02-06-1984,15-09-2020,Active,Lt High School,36,24,0.95,43,893,0,0,13,0.9,0
60383202,01-06-1967,25-02-2017,Active,High School,53,1322,0.98,40,958,0,0,5,0.83,1
60478065,02-06-1971,07-11-2019,Active,Some College,49,337,0.82,50,1449,1,0.83,7,0.91,1
60461496,13-07-1992,20-06-2019,Active,High School,28,477,0.74,18,752,0,0,8,0.85,0
60463444,16-12-1992,30-06-2019,Active,Graduate,28,458,0.65,36,564,1,0.79,7,0.87,0
60422279,04-01-1972,10-05-2018,Active,Some College,49,874,0.88,45,508,0,0,7,0.91,0
60309393,04-03-1977,25-02-2015,Active,Some College,44,2044,0.87,60,553,0,0,8,0.85,0
60116206,06-01-1968,12-08-2008,Active,High School,53,4432,0.7,60,394,0,0,7,0.84,0
60504702,20-06-1986,08-09-2020,Active,Some College,34,22,0.67,24,413,0,0,5,0.96,1
60503553,22-06-1993,28-08-2020,Active,High School,27,33,0.79,25,657,0,0,7,0.97,1
60014364,08-03-1966,08-07-2004,Active,Graduate,55,5928,0.8,41,1345,1,0.73,8,0.9,1
60505699,10-06-1996,16-09-2020,Active,Lt High School,24,14,0.51,21,624,1,0.52,6,0.71,0
60497977,30-06-1993,06-07-2020,Active,High School,27,122,0.73,40,1316,0,0,7,0.8,1
60456996,28-10-1986,06-05-2019,Active,Graduate,34,549,0.64,35,882,0,0,7,0.81,0
60375758,,22-12-2016,Active,High School,36,1414,0.99,48,1316,0,0,8,0.87,1
60473192,06-06-1990,20-09-2019,Active,High School,30,412,0.68,39,708,0,0,8,0.81,1
60498695,15-11-1997,15-07-2020,Active,Some College,23,113,0.8,33,2036,0,0,8,0.85,0
60369418,,30-09-2016,Active,Graduate,36,1481,0.83,45,1130,0,0,8,0.86,0
60148479,19-05-1964,29-05-2009,Active,Some College,56,4162,0.95,40,2189,0,0,5,0.83,0
60467692,25-01-1957,11-08-2019,Active,Graduate,64,436,0.76,53,1496,1,0.94,1,0.84,0
60139500,01-11-1971,20-02-2009,Active,High School,49,4260,0.85,53,2219,0,0,8,0.92,1
60426290,05-10-1986,26-06-2018,Active,Lt High School,34,847,0.68,38,1089,0,0,24,0.96,1
60497686,09-05-1981,30-06-2020,Active,High School,39,112,0.9,41,297,0,0,4,0.89,0
60447569,19-06-1992,30-01-2019,Active,Some College,28,609,0.76,39,1057,0,0,8,0.94,1
60369667,07-05-1986,07-10-2016,Active,High School,34,1454,0.88,23,784,0,0,6,0.98,1
60290213,02-05-1979,04-07-2014,Active,Some College,41,2280,0.87,58,529,0,0,7,0.98,0
60505751,06-05-1997,18-09-2020,Active,High School,23,12,0.56,30,248,0,0,3,0.93,0
60475047,05-02-1985,04-10-2019,Active,Some College,36,362,0.82,59,417,0,0,7,0.85,0
60389209,04-08-1989,18-05-2017,Active,High School,31,1231,0.53,22,1122,0,0,6,0.95,0
60411555,30-05-1961,30-12-2017,Active,Lt High School,59,1041,0.92,47,2682,0,0,21,0.95,1
60405536,25-05-1988,31-10-2017,Active,Some College,32,1101,0.67,22,666,0,0,2,0.93,0
60505411,19-03-2000,15-09-2020,Active,Some College,21,51,0.77,19,308,0,0,4,0.84,1
60467029,14-05-1961,30-07-2019,Active,High School,60,464,0.74,43,1565,0,0,8,0.87,1
60504665,15-09-1990,08-09-2020,Active,Some College,30,58,0.61,36,415,0,0,0,0.84,1
60506698,08-07-1976,24-09-2020,Active,Graduate,44,6,0.76,57,958,0,0,4,0.91,0
60412608,10-06-1975,16-01-2018,Active,Some College,45,988,0.87,44,1166,0,0,8,0.85,0
60324511,06-01-1989,31-07-2015,Active,Lt High School,32,1888,0.67,26,622,1,0.8,25,0.82,1
60489235,17-05-1986,25-02-2020,Active,Graduate,34,218,0.63,21,964,0,0,8,0.9,1
60472914,30-05-1987,19-09-2019,Active,High School,33,377,0.9,30,977,1,0.83,6,0.82,1
60317608,20-04-1989,04-06-2015,Active,Some College,31,1945,0.73,25,1276,0,0,6,0.94,1
60480599,12-04-1983,28-11-2019,Active,Graduate,37,307,0.85,42,784,0,0,8,0.97,1
60487680,18-02-1993,12-02-2020,Active,Graduate,28,251,0.83,16,1189,1,0.65,6,0.91,1
60460696,23-12-1984,13-06-2019,Active,Lt High School,36,495,0.99,53,1946,0,0,12,0.95,1
60349217,24-08-1989,22-03-2016,Active,Graduate,31,1673,0.68,19,593,0,0,6,0.86,1
